City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
330,ashland,40.8167,-82.2665,44.492,63,66,3.2,US,1680480359
331,berlevag,70.8578,29.0864,26.86999999999996,74,88,7.47,NO,1680480545
332,atambua,-9.1061,124.8925,78.02599999999998,79,85,0.9,ID,1680480545
333,narsaq,60.9167,-46.05,39.685999999999964,76,100,4.02,GL,1680480545
334,lamu,-2.2717,40.902,81.08599999999997,79,49,4.61,KE,1680480545
335,orcopampa,-15.2661,-72.3417,48.650000000000006,88,99,2.47,PE,1680480545
336,tarko-sale,64.9225,77.785,21.398000000000025,90,100,5.21,RU,1680480545
337,longhua,23.6137,114.1919,69.33200000000002,94,100,0.85,CN,1680480546
338,man,7.4125,-7.5538,75.77599999999998,74,36,1.11,CI,1680480546
339,tuatapere,-46.1333,167.6833,59.432000000000016,50,91,1.54,NZ,1680480546
340,mayumba,-3.432,10.6554,80.38399999999999,85,73,3.56,GA,1680480546
341,korla,41.7597,86.1469,34.285999999999966,26,0,9.36,CN,1680480547
342,miyako,39.6367,141.9525,47.498000000000026,55,5,1.98,JP,1680480547
343,hobyo,5.3505,48.5268,83.31799999999998,74,41,4.54,SO,1680480547
344,dunedin,-45.8742,170.5036,57.866000000000014,54,24,2.78,NZ,1680480381
345,cockburn town,21.4612,-71.1419,77.82799999999997,70,0,7.09,TC,1680480547
346,yamada,39.4667,141.95,47.65999999999998,56,6,2.29,JP,1680480548
347,colares,38.7992,-9.4469,58.04600000000005,57,40,6.71,PT,1680480548
348,kadiri,14.1167,78.1667,76.94600000000005,60,73,2.14,IN,1680480548
349,rocha,-34.4833,-54.3333,63.76999999999996,67,66,1.09,UY,1680480445
350,oriximina,-1.7656,-55.8661,72.35600000000002,96,97,0.96,BR,1680480548
351,malatya,38.5,38.0,46.72400000000001,76,75,1.54,TR,1680480549
352,dicabisagan,17.0818,122.4157,78.04399999999998,83,93,2.09,PH,1680480549
353,vuktyl,63.8567,57.3094,22.406000000000027,95,100,1.66,RU,1680480549
354,alofi,-19.0595,-169.9187,79.86199999999997,79,56,8.7,NU,1680480549
355,mehamn,71.0357,27.8492,26.81600000000001,86,94,7.72,NO,1680480550
356,puerto madryn,-42.7692,-65.0385,59.95399999999995,67,4,7.21,AR,1680480550
357,evensk,61.95,159.2333,17.348000000000024,70,98,5.74,RU,1680480550
358,davila,18.4726,120.5763,80.69000000000003,70,7,4.75,PH,1680480550
359,amarkantak,22.6667,81.75,63.806000000000026,39,23,0.76,IN,1680480551
360,walvis bay,-22.9575,14.5053,62.024000000000015,81,2,2.78,NA,1680480502
361,blagoveshchenka,52.8333,79.8667,25.591999999999995,51,71,1.97,RU,1680480551
362,lazaro cardenas,17.9583,-102.2,82.292,54,94,4.33,MX,1680480551
363,mengyin,35.7069,117.9264,56.24600000000005,41,100,7.42,CN,1680480551
364,kruisfontein,-34.0033,24.7314,66.14600000000004,82,100,5.51,ZA,1680480552
365,amahai,-3.3333,128.9167,80.02400000000002,82,100,1.39,ID,1680480488
366,arawa,-6.2132,155.5367,87.584,64,63,2.32,PG,1680480552
367,neiafu,-18.65,-173.9833,85.15399999999995,65,40,5.14,TO,1680480552
368,voh,-20.9667,164.7,89.45600000000003,54,10,1.36,NC,1680480552
369,naryan-mar,67.6713,53.087,4.550000000000001,98,70,2.29,RU,1680480553
370,kamina,-8.7386,24.9906,63.12200000000004,96,99,0.99,CD,1680480553
371,kyaikkami,16.08,97.5675,80.63599999999997,67,18,2.0,MM,1680480553
372,praya,14.9215,-23.5087,73.25600000000003,81,0,4.92,CV,1680480539
373,okha,53.5739,142.9478,30.91999999999996,66,93,1.99,RU,1680480554
374,balud,10.1476,123.6953,82.076,75,64,2.41,PH,1680480554
375,vinh,18.6667,105.6667,78.22400000000002,77,51,1.59,VN,1680480554
376,aksarka,66.5606,67.7975,11.588000000000044,86,16,4.85,RU,1680480554
377,labuan,5.2767,115.2417,79.826,80,100,2.61,MY,1680480555
378,ambilobe,-13.2,49.05,72.51799999999999,96,95,1.19,MG,1680480431
379,urubicha,-15.3833,-62.95,77.684,78,97,0.75,BO,1680480555
380,belle glade,26.6845,-80.6676,80.33000000000004,60,66,3.03,US,1680480555
381,bangkalan,-7.0455,112.7351,77.21600000000001,82,100,2.17,ID,1680480555
382,porosozero,62.7191,32.727,18.085999999999967,92,94,4.79,RU,1680480556
383,bandarbeyla,9.4942,50.8122,81.08599999999997,77,34,2.79,SO,1680480556
384,balkhash,46.844,74.9804,30.074000000000012,37,1,9.6,KZ,1680480557
385,ishigaki,24.3448,124.1572,71.02400000000002,60,40,5.62,JP,1680480505
386,mahajanga,-15.7167,46.3167,78.16999999999996,84,94,1.08,MG,1680480557
387,olpad,21.3333,72.75,76.226,69,1,1.7,IN,1680480557
388,palaikastron,35.2,26.25,63.23000000000005,60,92,6.61,GR,1680480557
389,pacific grove,36.6177,-121.9166,58.819999999999965,70,40,5.66,US,1680480557
390,tsaratanana,-16.7833,47.65,71.79800000000003,93,100,2.13,MG,1680480558
391,okakarara,-20.5833,17.4333,67.47799999999997,61,89,1.29,NA,1680480558
392,yichun,47.7,128.9,59.377999999999965,24,100,3.27,CN,1680480559
393,santa cruz de la palma,28.6835,-17.7642,69.40399999999995,77,100,5.66,ES,1680480559
394,hudson bay,52.85,-102.3842,17.83399999999999,92,100,6.19,CA,1680480559
395,biltine,14.5333,20.9167,80.85199999999998,13,23,3.27,TD,1680480560
396,port augusta,-32.5,137.7667,69.69200000000001,27,71,2.21,AU,1680480560
397,guane,22.2025,-84.0875,77.43200000000002,75,30,1.48,CU,1680480560
398,cayenne,4.9333,-52.3333,75.50600000000003,88,100,4.12,GF,1680480560
399,broken hill,-31.95,141.4333,64.16600000000001,31,76,2.89,AU,1680480561
400,nara,34.6851,135.8049,57.182000000000016,30,90,1.68,JP,1680480465
401,ust-kut,56.7938,105.7672,12.901999999999976,90,100,1.95,RU,1680480561
402,plettenberg bay,-34.0527,23.3716,64.70600000000003,89,79,4.42,ZA,1680480561
403,inhambane,-23.865,35.3833,73.54399999999998,71,35,2.12,MZ,1680480473
404,munchberg,50.2,11.7833,35.05999999999998,93,100,4.63,DE,1680480562
405,wajid,3.8093,43.2471,74.066,72,100,0.79,SO,1680480562
406,bambanglipuro,-7.95,110.2833,77.37799999999996,83,98,2.22,ID,1680480562
407,kidal,18.4411,1.4078,76.83800000000005,8,41,1.68,ML,1680480563
408,bonnyville,54.2668,-110.735,29.67799999999996,84,99,2.32,CA,1680480563
409,maralal,1.0968,36.698,63.51799999999999,70,76,0.65,KE,1680480563
410,khovu-aksy,51.1333,93.6,1.3820000000000157,84,9,1.33,RU,1680480563
411,araouane,18.9048,-3.5265,79.66400000000004,6,17,5.36,ML,1680480564
412,kromberk,45.9608,13.6656,53.150000000000006,76,91,2.68,SI,1680480564
413,lindi,-10.0,39.7167,72.66199999999995,97,93,1.88,TZ,1680480564
414,hamilton,39.1834,-84.5333,53.24000000000002,58,0,6.17,US,1680480331
415,karabulak,43.3036,44.8964,35.05999999999998,57,64,1.31,RU,1680480565
416,lima,-12.0432,-77.0282,81.17599999999999,64,75,4.63,PE,1680480559
417,acapulco,16.8634,-99.8901,86.09000000000003,62,0,4.63,MX,1680480565
418,mareeba,-17.0,145.4333,81.59000000000003,83,37,1.84,AU,1680480565
419,sungaipenuh,-2.0833,101.3833,64.58000000000004,94,87,0.54,ID,1680480566
420,rock sound,24.9,-76.2,77.93599999999998,73,2,2.15,BS,1680480566
421,yellapur,14.9667,74.7167,62.76199999999996,84,66,0.55,IN,1680480566
422,bannu,32.9854,70.6027,64.11199999999997,83,84,1.13,PK,1680480566
423,torres,-29.3353,-49.7269,62.096000000000046,76,4,1.39,BR,1680480566
424,yulin,22.6333,110.15,73.47200000000004,92,99,5.74,CN,1680480566
425,belyy yar,53.6039,91.3903,14.161999999999953,79,0,0.0,RU,1680480567
426,lucea,18.451,-78.1736,81.12200000000004,77,45,3.63,JM,1680480567
427,batemans bay,-35.7167,150.1833,65.37200000000004,56,11,1.84,AU,1680480567
428,tezu,27.9167,96.1667,60.475999999999985,93,100,2.19,IN,1680480567
429,batagay-alyta,67.8006,130.4114,5.68399999999999,73,100,2.58,RU,1680480567
430,douentza,14.9951,-2.9517,81.33800000000005,8,1,2.14,ML,1680480568
431,puri,19.8,85.85,77.792,84,31,4.39,IN,1680480569
432,porto santo,33.072,-16.3415,65.04800000000003,77,40,3.6,PT,1680480569
433,thai binh,20.45,106.3333,75.29000000000002,92,74,4.97,VN,1680480569
434,daru,-9.0763,143.2092,84.03800000000004,70,100,1.88,PG,1680480569
435,sesvete,45.8311,16.1164,45.067999999999984,63,0,5.66,HR,1680480569
436,maryborough,-25.5333,152.7,79.06999999999996,57,58,3.31,AU,1680480569
437,stephenville,32.2207,-98.2023,76.208,41,52,8.05,US,1680480570
438,zonguldak,41.25,31.8333,48.542,93,100,0.63,TR,1680480570
439,nisia floresta,-6.0911,-35.2086,77.37799999999996,81,90,1.74,BR,1680480570
440,trelew,-43.249,-65.3051,60.83599999999997,49,9,6.26,AR,1680480570
441,thinadhoo,0.5333,72.9333,82.058,69,7,1.66,MV,1680480570
442,paamiut,61.994,-49.6678,27.517999999999983,59,2,4.59,GL,1680480571
443,ballina,-28.8667,153.5667,73.058,75,60,2.46,AU,1680480571
444,necochea,-38.5473,-58.7368,62.88800000000005,72,100,3.41,AR,1680480571
445,portland,45.5234,-122.6762,48.41600000000001,81,75,3.58,US,1680480395
446,kermanshah,34.3142,47.065,34.969999999999956,80,0,2.06,IR,1680480572
447,pasni,25.2631,63.471,75.70399999999995,87,17,4.15,PK,1680480573
448,harper,4.375,-7.7169,79.484,86,31,1.83,LR,1680480573
449,chapleau,47.8405,-83.4034,29.390000000000022,89,100,4.08,CA,1680480573
450,banyo,6.75,11.8167,71.99600000000005,69,63,1.42,CM,1680480573
451,vrangel,42.7297,133.0839,44.34800000000003,62,3,2.92,RU,1680480574
452,bhera,32.4832,72.9097,64.076,75,100,3.16,PK,1680480574
453,pell city,33.5862,-86.2861,69.92599999999999,52,0,0.0,US,1680480575
454,itarema,-2.9248,-39.9167,75.434,89,100,1.55,BR,1680480575
455,rincon,32.296,-81.2354,68.234,57,75,3.09,US,1680480329
456,sola,-13.8833,167.55,83.30000000000001,74,97,6.0,VU,1680480575
457,kogon,39.7228,64.5517,53.906000000000034,94,0,4.12,UZ,1680480576
458,hay river,60.8156,-115.7999,17.83399999999999,57,100,2.06,CA,1680480576
459,puerto baquerizo moreno,-0.9,-89.6,80.63599999999997,76,89,3.28,EC,1680480577
460,ardesen,41.1911,40.9875,54.733999999999995,75,94,1.27,TR,1680480577
461,adrar,20.5022,-10.0711,76.78399999999999,5,0,3.35,MR,1680480577
462,mityana,0.4175,32.0228,62.25800000000001,97,83,0.62,UG,1680480577
463,dingli,35.8614,14.3822,54.08599999999997,82,75,5.14,MT,1680480578
464,kropotkin,45.4375,40.5756,47.588000000000044,66,97,2.41,RU,1680480578
465,melbu,68.5044,14.8297,33.85399999999995,59,75,8.23,NO,1680480578
466,rehoboth,-23.3167,17.0833,61.196000000000055,32,27,1.08,NA,1680480579
467,rosetta,31.4044,30.4164,59.05399999999995,60,4,4.72,EG,1680480579
468,ferry pass,30.5102,-87.2125,70.46600000000001,66,0,2.06,US,1680480579
469,pocatello,42.8713,-112.4455,36.08599999999997,77,100,2.57,US,1680480579
470,san julian,21.0167,-102.1667,82.13000000000005,13,100,4.98,MX,1680480580
471,sale,34.0389,-6.8166,57.01999999999996,100,40,0.0,MA,1680480506
472,fuling,29.7022,107.3919,67.58599999999997,85,23,1.15,CN,1680480580
473,boda,4.3189,17.4695,76.53200000000001,50,40,0.26,CF,1680480580
474,avera,33.194,-82.5271,67.81999999999996,49,87,1.67,US,1680480580
475,zhumadian,32.9794,114.0294,57.32599999999999,98,100,2.96,CN,1680480581
476,carauari,-4.8828,-66.8958,74.75,96,72,0.63,BR,1680480581
477,ayan,56.45,138.1667,22.838000000000044,63,74,1.5,RU,1680480581
478,svetlogorsk,52.6333,29.7333,37.814000000000036,94,100,5.8,BY,1680480581
479,awjilah,29.1081,21.2869,68.05399999999995,14,0,5.96,LY,1680480582
480,vila franca do campo,37.7167,-25.4333,56.08399999999999,61,52,5.39,PT,1680480436
481,akyab,20.15,92.9,74.10199999999998,82,84,1.77,MM,1680480582
482,polunochnoye,60.8697,60.4153,27.40999999999998,97,95,1.05,RU,1680480582
483,barcelos,41.5388,-8.6151,56.11999999999996,67,98,1.87,PT,1680480408
484,edd,13.9297,41.6925,78.13399999999999,74,43,4.57,ER,1680480582
485,newtownards,54.5924,-5.6909,43.80800000000001,88,75,1.54,GB,1680480583
486,urucara,-2.5364,-57.76,71.97799999999997,99,100,0.97,BR,1680480583
487,okhotsk,59.3833,143.3,15.098000000000024,71,31,8.5,RU,1680480309
488,lalmohan,22.3384,90.7419,78.584,74,15,1.95,BD,1680480583
489,tripoli,32.8752,13.1875,59.18000000000004,62,67,8.26,LY,1680480552
490,agua buena,7.8167,-80.4,82.41799999999998,66,41,8.37,PA,1680480584
491,berehove,48.2056,22.6442,43.06999999999996,76,47,7.39,UA,1680480584
492,colac,-38.3333,143.5833,60.440000000000026,59,4,2.34,AU,1680480584
493,ipora,-16.4419,-51.1178,73.11199999999997,79,91,1.34,BR,1680480346
494,anloga,5.7947,0.8973,82.47200000000004,82,28,5.05,GH,1680480585
495,los alamos,35.8881,-106.307,62.924000000000014,14,0,5.66,US,1680480585
496,loandjili,-4.7561,11.8578,79.84399999999997,86,80,3.04,CG,1680480585
497,axim,4.8699,-2.2405,79.50199999999998,87,52,1.08,GH,1680480585
498,maniitsoq,65.4167,-52.9,21.074000000000012,70,11,3.53,GL,1680480586
499,simao,22.7886,100.9748,61.7,60,25,0.62,CN,1680480586
500,poso,-1.3959,120.7524,84.61400000000003,68,100,0.54,ID,1680480586
501,meulaboh,4.1363,96.1285,76.28000000000004,86,100,3.24,ID,1680480587
502,fairbanks,64.8378,-147.7164,31.874000000000013,73,100,7.2,US,1680480549
503,san rafael del sur,11.8485,-86.4384,85.44200000000001,44,78,5.86,NI,1680480588
504,tura,25.5198,90.2201,63.40999999999998,86,25,2.32,IN,1680480298
505,nabire,-3.3667,135.4833,76.56799999999998,88,100,1.57,ID,1680480588
506,atikokan,48.7555,-91.6216,32.9,99,100,1.61,CA,1680480589
507,ahualulco,22.4,-101.1667,87.89000000000001,14,89,2.72,MX,1680480589
508,vaxjo,56.8777,14.8091,27.517999999999983,91,20,1.54,SE,1680480589
509,warmbad,-28.45,18.7333,62.492,50,23,3.69,NA,1680480590
510,avdon,54.6667,55.7167,33.38599999999997,43,0,2.0,RU,1680480590
511,quatre cocos,-20.2078,57.7625,78.368,83,84,3.43,MU,1680480590
512,tari,12.4086,4.4914,81.14000000000001,9,9,4.24,NG,1680480591
513,mitu,1.1983,-70.1733,72.62599999999999,97,83,0.32,CO,1680480591
514,vero beach,27.6386,-80.3973,79.30399999999995,79,0,4.63,US,1680480591
515,kirtipur,27.6667,85.2833,51.998000000000026,89,40,1.03,NP,1680480591
516,quesnel,52.9999,-122.5029,41.774000000000015,45,40,3.6,CA,1680480314
517,logan,41.7355,-111.8344,39.524000000000015,87,100,1.54,US,1680480507
518,lata,40.1629,-8.3327,50.18000000000004,75,99,1.23,PT,1680480591
519,patterson,37.4716,-121.1297,63.28399999999999,62,88,2.53,US,1680480463
520,velyka mykhaylivka,47.0794,29.8514,47.20999999999998,95,100,4.32,UA,1680480592
521,hokitika,-42.7167,170.9667,60.87200000000004,56,60,1.77,NZ,1680480592
522,wanning,18.8003,110.3967,78.42200000000004,84,75,4.88,CN,1680480592
523,fort nelson,58.8053,-122.7002,34.214000000000034,48,100,1.34,CA,1680480593
524,katangli,51.7102,143.2326,33.92599999999999,94,54,2.92,RU,1680480593
525,kesova gora,57.5836,37.2922,34.57400000000001,98,100,2.88,RU,1680480593
526,laguna,38.421,-121.4238,63.37400000000001,58,20,7.72,US,1680480301
527,carnduff,49.1667,-101.8009,25.64600000000005,97,100,4.98,CA,1680480593
528,san jose,37.3394,-121.895,59.12599999999999,63,75,7.2,US,1680480720
529,soyo,-6.1349,12.3689,81.44600000000005,84,33,4.61,AO,1680480593
530,rochegda,62.8,43.25,27.80600000000003,83,100,4.39,RU,1680480594
531,mantua,45.1667,10.7833,51.314000000000036,88,53,1.54,IT,1680480594
532,mouzouras,35.5333,24.15,62.86999999999996,72,20,7.72,GR,1680480594
533,ereymentau,51.6199,73.1033,30.758000000000003,39,2,2.8,KZ,1680480594
534,mananara,-16.1667,49.7667,75.12799999999996,94,100,1.17,MG,1680480594
535,artesia,33.8658,-118.0831,70.96999999999997,61,0,5.14,US,1680480594
536,baruun-urt,46.6806,113.2792,15.13399999999999,54,100,4.51,MN,1680480594
537,high level,58.5169,-117.136,25.93399999999999,76,100,3.0,CA,1680480595
538,listowel,52.4464,-9.485,44.582000000000015,90,94,7.17,IE,1680480595
539,bayonet point,28.3267,-82.6834,78.42200000000004,85,26,0.45,US,1680480394
540,abnub,27.2696,31.1511,64.54399999999998,25,0,1.48,EG,1680480595
541,bhim tal,29.35,79.5667,49.90999999999998,71,1,2.36,IN,1680480595
542,ulladulla,-35.35,150.4667,70.03399999999999,61,22,1.73,AU,1680480595
